movement_id,dc_code,sku,movement_type,quantity,supplier_ref,movement_date,movement_time,timezone,reached_epos,week_number,notes
229,DC-NORW,NP-SKU-00062,write_off,202.8,SUP020-DEL-72811,2025-01-06,22:58,UTC,Y,1,
230,DC-BHAM,NP-SKU-00130,write_off,398.4,SUP007-DEL-15349,2025-01-04,09:41,UTC,Y,1,
231,DC-BHAM,NP-SKU-00130,receipt,13.8,SUP007-DEL-42804,2025-01-02,19:12,UTC,Y,1,
232,DC-BHAM,NP-SKU-00047,transfer,56.2,SUP007-DEL-73610,2025-01-09,17:15,UTC,Y,2,
233,DC-BRIS,NP-SKU-00094,write_off,214.3,SUP008-DEL-29776,2025-01-13,10:50,UTC,Y,2,
234,DC-NORW,NP-SKU-00073,transfer,340.5,SUP009-DEL-22698,2025-01-08,13:42,UTC,Y,2,
235,DC-NORW,NP-SKU-00006,write_off,412.4,SUP008-DEL-62154,2025-01-10,13:47,UTC,Y,2,
236,DC-BHAM,NP-SKU-00118,receipt,270.2,SUP005-DEL-24461,2025-01-14,13:45,UTC,Y,2,
237,DC-GLAS,NP-SKU-00113,receipt,423.8,SUP007-DEL-84049,2025-01-13,17:22,UTC,Y,2,
238,DC-BHAM,NP-SKU-00023,receipt,171.0,SUP001-DEL-68590,2025-01-11,20:21,UTC,Y,2,
239,DC-NORW,NP-SKU-00107,receipt,225.6,SUP013-DEL-24551,2025-01-09,14:53,UTC,Y,2,
240,DC-BHAM,NP-SKU-00034,receipt,42.3,SUP020-DEL-28465,2025-01-12,16:44,UTC,Y,2,
241,DC-GLAS,NP-SKU-00089,receipt,178.4,SUP005-DEL-77838,2025-01-10,13:15,UTC,Y,2,
242,DC-BHAM,NP-SKU-00069,transfer,303.9,SUP014-DEL-31560,2025-01-08,19:41,UTC,Y,2,
243,DC-BRIS,NP-SKU-00147,receipt,157.9,SUP010-DEL-19679,2025-01-14,07:51,UTC,Y,2,
244,DC-LEEDS,NP-SKU-00114,transfer,436.0,SUP019-DEL-86884,2025-01-08,16:01,UTC,Y,2,
245,DC-NORW,NP-SKU-00099,transfer,22.3,SUP012-DEL-15549,2025-01-13,19:29,UTC,Y,2,
246,DC-MANC,NP-SKU-00108,receipt,17.2,SUP010-DEL-58871,2025-01-09,18:25,UTC,Y,2,
247,DC-LEEDS,NP-SKU-00106,transfer,41.3,SUP014-DEL-67352,2025-01-09,11:34,UTC,Y,2,
248,DC-MANC,NP-SKU-00121,receipt,363.5,SUP005-DEL-14400,2025-01-10,16:53,UTC,Y,2,
249,DC-LEEDS,NP-SKU-00104,receipt,401.4,SUP003-DEL-56090,2025-01-14,14:04,UTC,Y,2,
250,DC-MANC,NP-SKU-00038,receipt,488.6,SUP009-DEL-69584,2025-01-08,09:28,UTC,Y,2,
251,DC-GLAS,NP-SKU-00077,receipt,203.7,SUP001-DEL-27188,2025-01-12,07:54,UTC,Y,2,
252,DC-BRIS,NP-SKU-00042,receipt,132.3,SUP016-DEL-11137,2025-01-10,22:11,UTC,Y,2,
253,DC-NORW,NP-SKU-00072,write_off,55.7,SUP004-DEL-51201,2025-01-12,16:52,UTC,Y,2,
254,DC-LEEDS,NP-SKU-00056,receipt,347.5,SUP019-DEL-22595,2025-01-12,14:28,UTC,Y,2,
255,DC-GLAS,NP-SKU-00008,receipt,404.5,SUP002-DEL-78995,2025-01-14,10:05,UTC,Y,2,
256,DC-NORW,NP-SKU-00012,receipt,55.6,SUP001-DEL-80188,2025-01-10,09:21,UTC,Y,2,
257,DC-BRIS,NP-SKU-00007,transfer,51.2,SUP004-DEL-16451,2025-01-14,20:06,UTC,Y,2,
258,DC-BRIS,NP-SKU-00061,receipt,421.6,SUP007-DEL-30097,2025-01-14,06:18,UTC,Y,2,
259,DC-LEEDS,NP-SKU-00046,transfer,483.9,SUP020-DEL-71782,2025-01-12,22:42,UTC,Y,2,
260,DC-NORW,NP-SKU-00031,write_off,411.3,SUP018-DEL-36835,2025-01-08,12:22,UTC,Y,2,
261,DC-BRIS,NP-SKU-00049,receipt,11.8,SUP012-DEL-21862,2025-01-11,16:52,UTC,Y,2,
262,DC-LEEDS,NP-SKU-00134,receipt,333.9,SUP012-DEL-49304,2025-01-14,06:10,UTC,Y,2,
263,DC-BHAM,NP-SKU-00050,write_off,341.3,SUP012-DEL-40783,2025-01-09,09:41,UTC,Y,2,
264,DC-BRIS,NP-SKU-00122,receipt,257.5,SUP011-DEL-47399,2025-01-09,21:54,UTC,Y,2,
265,DC-BRIS,NP-SKU-00113,write_off,176.4,SUP009-DEL-87785,2025-01-10,12:56,UTC,Y,2,
266,DC-MANC,NP-SKU-00111,receipt,250.2,SUP013-DEL-67787,2025-01-09,06:48,UTC,Y,2,
267,DC-BRIS,NP-SKU-00060,transfer,281.4,SUP016-DEL-76877,2025-01-09,14:23,UTC,Y,2,
268,DC-BRIS,NP-SKU-00066,receipt,475.0,SUP007-DEL-29045,2025-01-11,18:35,UTC,Y,2,
269,DC-GLAS,NP-SKU-00134,receipt,230.9,SUP004-DEL-32685,2025-01-11,20:18,UTC,Y,2,
270,DC-GLAS,NP-SKU-00016,transfer,304.1,SUP013-DEL-94976,2025-01-08,20:33,UTC,Y,2,
271,DC-NORW,NP-SKU-00125,receipt,470.6,SUP006-DEL-45545,2025-01-12,08:37,UTC,Y,2,
272,DC-LEEDS,NP-SKU-00084,receipt,467.6,SUP008-DEL-12953,2025-01-12,12:45,UTC,Y,2,
273,DC-BRIS,NP-SKU-00064,write_off,436.1,SUP012-DEL-51907,2025-01-09,20:36,UTC,Y,2,
274,DC-LEEDS,NP-SKU-00032,receipt,211.3,SUP013-DEL-51535,2025-01-12,15:08,UTC,Y,2,
275,DC-BRIS,NP-SKU-00085,receipt,39.8,SUP011-DEL-36003,2025-01-08,06:18,UTC,Y,2,
276,DC-GLAS,NP-SKU-00127,write_off,191.0,SUP004-DEL-75340,2025-01-09,11:35,UTC,Y,2,
277,DC-BHAM,NP-SKU-00099,transfer,410.0,SUP006-DEL-99566,2025-01-09,08:31,UTC,Y,2,
278,DC-LEEDS,NP-SKU-00120,write_off,383.6,SUP017-DEL-47050,2025-01-08,22:34,UTC,Y,2,
279,DC-GLAS,NP-SKU-00107,transfer,188.5,SUP014-DEL-36225,2025-01-14,09:09,UTC,Y,2,
280,DC-GLAS,NP-SKU-00146,receipt,117.4,SUP020-DEL-40680,2025-01-11,17:19,UTC,Y,2,
281,DC-BRIS,NP-SKU-00044,receipt,124.2,SUP017-DEL-73275,2025-01-14,20:58,UTC,Y,2,
282,DC-BHAM,NP-SKU-00069,receipt,65.4,SUP004-DEL-92288,2025-01-10,11:24,UTC,Y,2,
283,DC-BHAM,NP-SKU-00053,transfer,209.3,SUP018-DEL-43866,2025-01-14,07:35,UTC,Y,2,
284,DC-BRIS,NP-SKU-00024,receipt,86.9,SUP017-DEL-87917,2025-01-09,12:08,UTC,Y,2,
285,DC-NORW,NP-SKU-00078,write_off,170.1,SUP016-DEL-83115,2025-01-10,14:20,UTC,Y,2,
286,DC-LEEDS,NP-SKU-00128,receipt,290.2,SUP009-DEL-84320,2025-01-11,19:48,UTC,Y,2,
287,DC-NORW,NP-SKU-00125,write_off,396.1,SUP005-DEL-41044,2025-01-08,21:18,UTC,Y,2,
288,DC-GLAS,NP-SKU-00140,receipt,280.8,SUP008-DEL-91193,2025-01-13,19:02,UTC,Y,2,
289,DC-NORW,NP-SKU-00051,receipt,284.7,SUP002-DEL-11037,2025-01-11,06:52,UTC,Y,2,
290,DC-BRIS,NP-SKU-00052,transfer,436.2,SUP015-DEL-95486,2025-01-08,08:04,UTC,Y,2,
291,DC-BHAM,NP-SKU-00017,transfer,302.6,SUP020-DEL-80749,2025-01-08,14:17,UTC,Y,2,
292,DC-MANC,NP-SKU-00086,transfer,278.6,SUP020-DEL-64683,2025-01-11,20:19,UTC,Y,2,
293,DC-BHAM,NP-SKU-00016,receipt,451.1,SUP010-DEL-99899,2025-01-14,19:36,UTC,Y,2,
294,DC-BHAM,NP-SKU-00120,write_off,421.8,SUP020-DEL-27618,2025-01-14,12:45,UTC,Y,2,
295,DC-GLAS,NP-SKU-00019,receipt,351.2,SUP018-DEL-22436,2025-01-08,16:59,UTC,Y,2,
296,DC-MANC,NP-SKU-00122,receipt,378.5,SUP005-DEL-11300,2025-01-10,10:52,UTC,Y,2,
297,DC-MANC,NP-SKU-00020,write_off,295.7,SUP012-DEL-79762,2025-01-08,15:22,UTC,Y,2,
298,DC-NORW,NP-SKU-00052,transfer,337.1,SUP002-DEL-62300,2025-01-12,15:11,UTC,Y,2,
299,DC-NORW,NP-SKU-00037,receipt,431.6,SUP001-DEL-63770,2025-01-08,07:40,UTC,Y,2,
300,DC-BHAM,NP-SKU-00075,transfer,254.3,SUP004-DEL-97204,2025-01-12,13:41,UTC,Y,2,
301,DC-BHAM,NP-SKU-00018,write_off,198.8,SUP012-DEL-34576,2025-01-13,17:53,UTC,Y,2,
302,DC-BHAM,NP-SKU-00131,receipt,340.7,SUP010-DEL-32691,2025-01-09,19:10,UTC,Y,2,
303,DC-GLAS,NP-SKU-00036,transfer,282.5,SUP002-DEL-94356,2025-01-12,12:56,UTC,Y,2,
304,DC-BHAM,NP-SKU-00011,receipt,162.5,SUP009-DEL-16596,2025-01-11,13:07,UTC,Y,2,
305,DC-BRIS,NP-SKU-00071,receipt,223.5,SUP002-DEL-22496,2025-01-13,11:36,UTC,Y,2,
306,DC-GLAS,NP-SKU-00005,transfer,463.7,SUP003-DEL-18505,2025-01-12,17:51,UTC,Y,2,
307,DC-BHAM,NP-SKU-00103,receipt,310.0,SUP013-DEL-32834,2025-01-12,14:14,UTC,Y,2,
308,DC-BHAM,NP-SKU-00002,receipt,320.1,SUP020-DEL-27735,2025-01-08,08:29,UTC,Y,2,
309,DC-BRIS,NP-SKU-00061,receipt,407.1,SUP007-DEL-99346,2025-01-11,20:11,UTC,Y,2,
310,DC-BRIS,NP-SKU-00015,receipt,380.9,SUP006-DEL-91305,2025-01-08,17:36,UTC,Y,2,
311,DC-BHAM,NP-SKU-00067,write_off,203.6,SUP006-DEL-93249,2025-01-09,17:35,UTC,Y,2,
312,DC-LEEDS,NP-SKU-00075,receipt,331.3,SUP002-DEL-40867,2025-01-14,20:44,UTC,Y,2,
313,DC-NORW,NP-SKU-00113,receipt,445.6,SUP003-DEL-89205,2025-01-12,11:17,UTC,Y,2,
314,DC-BRIS,NP-SKU-00148,receipt,149.3,SUP009-DEL-28841,2025-01-13,06:11,UTC,Y,2,
315,DC-NORW,NP-SKU-00134,write_off,386.8,SUP019-DEL-29538,2025-01-13,20:12,UTC,Y,2,
316,DC-LEEDS,NP-SKU-00078,receipt,296.0,SUP006-DEL-96454,2025-01-11,07:55,UTC,Y,2,
317,DC-NORW,NP-SKU-00107,write_off,169.4,SUP006-DEL-60057,2025-01-10,08:28,UTC,Y,2,
318,DC-BRIS,NP-SKU-00147,receipt,51.2,SUP011-DEL-67807,2025-01-09,18:30,UTC,Y,2,
319,DC-BHAM,NP-SKU-00120,receipt,120.2,SUP012-DEL-80369,2025-01-09,11:15,UTC,Y,2,
320,DC-BRIS,NP-SKU-00138,receipt,10.5,SUP002-DEL-90420,2025-01-11,12:17,UTC,Y,2,
321,DC-GLAS,NP-SKU-00030,receipt,94.1,SUP013-DEL-76069,2025-01-14,19:57,UTC,Y,2,
322,DC-NORW,NP-SKU-00138,receipt,432.3,SUP011-DEL-23085,2025-01-08,22:05,UTC,Y,2,
323,DC-MANC,NP-SKU-00107,receipt,300.3,SUP011-DEL-75896,2025-01-12,06:22,UTC,Y,2,
324,DC-GLAS,NP-SKU-00115,receipt,424.0,SUP010-DEL-47134,2025-01-13,08:54,UTC,Y,2,
325,DC-BHAM,NP-SKU-00135,receipt,72.2,SUP020-DEL-84656,2025-01-11,17:04,UTC,Y,2,
326,DC-BHAM,NP-SKU-00139,transfer,13.7,SUP002-DEL-81333,2025-01-08,19:10,UTC,Y,2,
327,DC-NORW,NP-SKU-00096,receipt,367.9,SUP016-DEL-65012,2025-01-08,06:01,UTC,Y,2,
328,DC-MANC,NP-SKU-00056,receipt,387.4,SUP011-DEL-52148,2025-01-11,10:07,UTC,Y,2,
329,DC-GLAS,NP-SKU-00140,receipt,108.7,SUP007-DEL-44617,2025-01-08,19:10,UTC,Y,2,
330,DC-GLAS,NP-SKU-00047,receipt,345.2,SUP017-DEL-90529,2025-01-11,16:36,UTC,Y,2,
331,DC-BRIS,NP-SKU-00123,receipt,439.3,SUP001-DEL-72774,2025-01-12,12:29,UTC,Y,2,
332,DC-BHAM,NP-SKU-00012,write_off,39.4,SUP016-DEL-40642,2025-01-11,18:19,UTC,Y,2,
333,DC-GLAS,NP-SKU-00148,receipt,434.9,SUP008-DEL-30759,2025-01-08,11:22,UTC,Y,2,
334,DC-MANC,NP-SKU-00099,transfer,271.5,SUP010-DEL-57368,2025-01-09,13:30,UTC,Y,2,
335,DC-GLAS,NP-SKU-00082,receipt,20.3,SUP015-DEL-75046,2025-01-14,18:24,UTC,Y,2,
336,DC-MANC,NP-SKU-00044,receipt,388.3,SUP013-DEL-46533,2025-01-13,17:02,UTC,Y,2,
337,DC-BRIS,NP-SKU-00106,receipt,166.3,SUP010-DEL-49734,2025-01-13,20:17,UTC,Y,2,
338,DC-NORW,NP-SKU-00095,receipt,19.3,SUP008-DEL-39149,2025-01-09,07:37,UTC,Y,2,
339,DC-BRIS,NP-SKU-00125,transfer,194.6,SUP009-DEL-58939,2025-01-11,10:32,UTC,Y,2,
340,DC-BRIS,NP-SKU-00061,receipt,354.6,SUP001-DEL-90387,2025-01-11,19:08,UTC,Y,2,
341,DC-GLAS,NP-SKU-00131,receipt,459.5,SUP007-DEL-94398,2025-01-09,15:42,UTC,Y,2,
342,DC-BRIS,NP-SKU-00148,receipt,435.0,SUP001-DEL-97799,2025-01-10,16:36,UTC,Y,2,
343,DC-GLAS,NP-SKU-00052,transfer,437.4,SUP014-DEL-36822,2025-01-13,13:21,UTC,Y,2,
344,DC-MANC,NP-SKU-00024,write_off,46.2,SUP004-DEL-92457,2025-01-11,19:55,UTC,Y,2,
345,DC-GLAS,NP-SKU-00097,receipt,475.3,SUP004-DEL-23414,2025-01-09,16:49,UTC,Y,2,
346,DC-GLAS,NP-SKU-00023,receipt,350.2,SUP006-DEL-63545,2025-01-13,18:39,UTC,Y,2,
347,DC-BRIS,NP-SKU-00145,receipt,278.3,SUP020-DEL-25256,2025-01-14,12:33,UTC,Y,2,
348,DC-GLAS,NP-SKU-00134,transfer,126.1,SUP010-DEL-85970,2025-01-12,06:29,UTC,Y,2,
349,DC-BRIS,NP-SKU-00014,receipt,189.6,SUP002-DEL-60165,2025-01-11,11:28,UTC,Y,2,
350,DC-NORW,NP-SKU-00062,write_off,172.9,SUP016-DEL-90947,2025-01-12,22:18,UTC,Y,2,
351,DC-LEEDS,NP-SKU-00031,receipt,61.2,SUP008-DEL-10266,2025-01-09,16:38,UTC,Y,2,
352,DC-GLAS,NP-SKU-00039,receipt,431.2,SUP004-DEL-19386,2025-01-11,22:08,UTC,Y,2,
353,DC-MANC,NP-SKU-00086,receipt,76.6,SUP010-DEL-98394,2025-01-12,14:31,UTC,Y,2,
354,DC-BRIS,NP-SKU-00065,receipt,470.5,SUP006-DEL-68700,2025-01-08,15:01,UTC,Y,2,
355,DC-BHAM,NP-SKU-00131,transfer,463.3,SUP004-DEL-46780,2025-01-10,15:09,UTC,Y,2,
356,DC-MANC,NP-SKU-00006,write_off,421.4,SUP013-DEL-32332,2025-01-11,07:49,UTC,Y,2,
357,DC-NORW,NP-SKU-00146,receipt,483.1,SUP010-DEL-53383,2025-01-13,12:05,UTC,Y,2,
358,DC-MANC,NP-SKU-00032,receipt,74.8,SUP020-DEL-94068,2025-01-10,22:32,UTC,Y,2,
359,DC-LEEDS,NP-SKU-00044,write_off,457.6,SUP016-DEL-65796,2025-01-10,14:06,UTC,Y,2,
360,DC-GLAS,NP-SKU-00054,write_off,183.4,SUP006-DEL-86095,2025-01-12,18:24,UTC,Y,2,
361,DC-MANC,NP-SKU-00085,transfer,277.9,SUP007-DEL-98818,2025-01-12,08:50,UTC,Y,2,
362,DC-GLAS,NP-SKU-00094,receipt,298.9,SUP002-DEL-17653,2025-01-13,19:46,UTC,Y,2,
363,DC-LEEDS,NP-SKU-00011,receipt,94.5,SUP009-DEL-14133,2025-01-12,19:52,UTC,Y,2,
364,DC-BRIS,NP-SKU-00003,receipt,260.2,SUP011-DEL-64106,2025-01-12,20:33,UTC,Y,2,
365,DC-MANC,NP-SKU-00107,receipt,326.8,SUP015-DEL-24720,2025-01-10,08:38,UTC,Y,2,
366,DC-BHAM,NP-SKU-00113,transfer,79.4,SUP019-DEL-58803,2025-01-08,07:04,UTC,Y,2,
367,DC-NORW,NP-SKU-00063,receipt,25.5,SUP017-DEL-57806,2025-01-09,20:23,UTC,Y,2,
368,DC-NORW,NP-SKU-00055,receipt,417.0,SUP014-DEL-44211,2025-01-11,17:30,UTC,Y,2,
369,DC-LEEDS,NP-SKU-00137,transfer,121.3,SUP016-DEL-22617,2025-01-14,11:42,UTC,Y,2,
370,DC-BRIS,NP-SKU-00090,receipt,137.6,SUP007-DEL-95856,2025-01-11,15:46,UTC,Y,2,
371,DC-LEEDS,NP-SKU-00137,transfer,362.0,SUP007-DEL-63777,2025-01-11,07:02,UTC,Y,2,
372,DC-LEEDS,NP-SKU-00058,transfer,197.0,SUP014-DEL-69673,2025-01-08,16:57,UTC,Y,2,
373,DC-MANC,NP-SKU-00125,receipt,204.1,SUP002-DEL-68530,2025-01-13,21:01,UTC,Y,2,
374,DC-LEEDS,NP-SKU-00135,receipt,289.5,SUP011-DEL-84537,2025-01-13,13:03,UTC,Y,2,
375,DC-BRIS,NP-SKU-00102,receipt,114.9,SUP019-DEL-43820,2025-01-09,10:03,UTC,Y,2,
376,DC-MANC,NP-SKU-00063,receipt,66.9,SUP015-DEL-58179,2025-01-14,14:37,UTC,Y,2,
377,DC-BHAM,NP-SKU-00069,receipt,217.2,SUP017-DEL-92079,2025-01-12,09:07,UTC,Y,2,
378,DC-LEEDS,NP-SKU-00005,receipt,202.0,SUP007-DEL-41359,2025-01-08,09:19,UTC,Y,2,
379,DC-BRIS,NP-SKU-00134,transfer,323.8,SUP003-DEL-24139,2025-01-08,07:17,UTC,Y,2,
380,DC-LEEDS,NP-SKU-00067,receipt,297.8,SUP017-DEL-94375,2025-01-14,06:20,UTC,Y,2,
381,DC-BRIS,NP-SKU-00013,receipt,29.6,SUP016-DEL-71674,2025-01-10,18:22,UTC,Y,2,
382,DC-GLAS,NP-SKU-00067,receipt,86.0,SUP019-DEL-45606,2025-01-10,18:17,UTC,Y,2,
383,DC-BRIS,NP-SKU-00017,receipt,228.2,SUP020-DEL-33894,2025-01-10,11:28,UTC,Y,2,
384,DC-LEEDS,NP-SKU-00140,receipt,413.9,SUP004-DEL-29553,2025-01-13,22:15,UTC,Y,2,
385,DC-BHAM,NP-SKU-00068,transfer,358.9,SUP019-DEL-98035,2025-01-13,21:23,UTC,Y,2,
386,DC-BHAM,NP-SKU-00132,transfer,362.8,SUP014-DEL-34560,2025-01-12,21:47,UTC,Y,2,
387,DC-LEEDS,NP-SKU-00036,receipt,251.8,SUP020-DEL-44357,2025-01-14,12:31,UTC,Y,2,
388,DC-NORW,NP-SKU-00134,receipt,115.6,SUP020-DEL-83654,2025-01-10,09:37,UTC,Y,2,
389,DC-LEEDS,NP-SKU-00089,transfer,81.8,SUP008-DEL-32008,2025-01-12,07:46,UTC,Y,2,
390,DC-LEEDS,NP-SKU-00081,receipt,149.6,SUP006-DEL-90927,2025-01-10,20:33,UTC,Y,2,
391,DC-BRIS,NP-SKU-00085,write_off,113.9,SUP015-DEL-44696,2025-01-10,08:38,UTC,Y,2,
392,DC-LEEDS,NP-SKU-00024,transfer,36.0,SUP018-DEL-52734,2025-01-08,22:45,UTC,Y,2,
393,DC-MANC,NP-SKU-00080,receipt,228.2,SUP004-DEL-56074,2025-01-13,09:13,UTC,Y,2,
394,DC-LEEDS,NP-SKU-00066,receipt,314.0,SUP012-DEL-84156,2025-01-08,21:14,UTC,Y,2,
395,DC-MANC,NP-SKU-00080,write_off,426.9,SUP011-DEL-55156,2025-01-14,17:31,UTC,Y,2,
396,DC-LEEDS,NP-SKU-00081,write_off,217.5,SUP010-DEL-44728,2025-01-13,08:16,UTC,Y,2,
397,DC-LEEDS,NP-SKU-00110,receipt,242.6,SUP012-DEL-83820,2025-01-11,20:13,UTC,Y,2,
398,DC-MANC,NP-SKU-00077,receipt,245.7,SUP019-DEL-35645,2025-01-11,12:55,UTC,Y,2,
399,DC-BHAM,NP-SKU-00132,transfer,178.9,SUP002-DEL-78445,2025-01-11,18:39,UTC,Y,2,
400,DC-MANC,NP-SKU-00018,receipt,453.1,SUP005-DEL-27856,2025-01-09,21:10,UTC,Y,2,
401,DC-BHAM,NP-SKU-00135,receipt,245.3,SUP004-DEL-24709,2025-01-13,07:50,UTC,Y,2,
402,DC-BRIS,NP-SKU-00134,write_off,396.1,SUP014-DEL-47008,2025-01-10,20:57,UTC,Y,2,
403,DC-LEEDS,NP-SKU-00114,write_off,233.1,SUP014-DEL-11716,2025-01-13,09:24,UTC,Y,2,
404,DC-MANC,NP-SKU-00136,write_off,225.8,SUP013-DEL-34520,2025-01-13,20:00,UTC,Y,2,
405,DC-MANC,NP-SKU-00008,receipt,13.1,SUP012-DEL-40557,2025-01-11,11:47,UTC,Y,2,
406,DC-BRIS,NP-SKU-00059,write_off,285.8,SUP001-DEL-72811,2025-01-14,15:55,UTC,Y,2,
407,DC-BHAM,NP-SKU-00136,receipt,117.4,SUP017-DEL-93867,2025-01-13,15:59,UTC,Y,2,
408,DC-MANC,NP-SKU-00044,receipt,97.4,SUP005-DEL-97560,2025-01-13,06:10,UTC,Y,2,
409,DC-GLAS,NP-SKU-00140,receipt,215.6,SUP010-DEL-44996,2025-01-12,07:33,UTC,Y,2,
410,DC-GLAS,NP-SKU-00040,transfer,200.1,SUP003-DEL-15765,2025-01-08,12:46,UTC,Y,2,
411,DC-NORW,NP-SKU-00058,write_off,379.4,SUP005-DEL-39420,2025-01-14,21:17,UTC,Y,2,
412,DC-BHAM,NP-SKU-00132,receipt,188.7,SUP009-DEL-32280,2025-01-14,19:45,UTC,Y,2,
413,DC-LEEDS,NP-SKU-00082,receipt,450.1,SUP007-DEL-17865,2025-01-11,15:47,UTC,Y,2,
414,DC-MANC,NP-SKU-00016,write_off,480.1,SUP017-DEL-42093,2025-01-14,21:46,UTC,Y,2,
415,DC-MANC,NP-SKU-00080,receipt,118.3,SUP020-DEL-58748,2025-01-11,09:57,UTC,Y,2,
416,DC-NORW,NP-SKU-00146,receipt,380.8,SUP015-DEL-69316,2025-01-14,21:30,UTC,Y,2,
417,DC-LEEDS,NP-SKU-00115,write_off,483.7,SUP005-DEL-81927,2025-01-14,16:44,UTC,Y,2,
418,DC-LEEDS,NP-SKU-00016,write_off,21.1,SUP008-DEL-86886,2025-01-11,18:16,UTC,Y,2,
419,DC-LEEDS,NP-SKU-00018,transfer,293.3,SUP020-DEL-68709,2025-01-10,11:22,UTC,Y,2,
420,DC-LEEDS,NP-SKU-00138,transfer,247.3,SUP005-DEL-28144,2025-01-08,11:21,UTC,Y,2,
421,DC-MANC,NP-SKU-00057,receipt,310.0,SUP005-DEL-92291,2025-01-10,22:31,UTC,Y,2,
422,DC-GLAS,NP-SKU-00090,receipt,265.0,SUP005-DEL-82652,2025-01-10,18:55,UTC,Y,2,
423,DC-BHAM,NP-SKU-00007,receipt,439.2,SUP014-DEL-52114,2025-01-14,06:56,UTC,Y,2,
424,DC-NORW,NP-SKU-00057,receipt,94.3,SUP019-DEL-88314,2025-01-10,21:10,UTC,Y,2,
425,DC-BHAM,NP-SKU-00074,transfer,450.7,SUP012-DEL-61271,2025-01-11,21:46,UTC,Y,2,
426,DC-LEEDS,NP-SKU-00019,receipt,229.8,SUP001-DEL-11831,2025-01-08,09:59,UTC,Y,2,
427,DC-BRIS,NP-SKU-00015,receipt,118.9,SUP002-DEL-20579,2025-01-10,21:07,UTC,Y,2,
428,DC-BHAM,NP-SKU-00020,receipt,257.4,SUP003-DEL-35499,2025-01-14,19:52,UTC,Y,2,
429,DC-MANC,NP-SKU-00090,receipt,187.4,SUP010-DEL-50954,2025-01-13,13:21,UTC,Y,2,
430,DC-BRIS,NP-SKU-00010,receipt,442.7,SUP007-DEL-92879,2025-01-11,11:08,UTC,Y,2,
431,DC-MANC,NP-SKU-00149,receipt,267.9,SUP013-DEL-80830,2025-01-08,13:55,UTC,Y,2,
432,DC-BRIS,NP-SKU-00072,receipt,240.0,SUP002-DEL-61673,2025-01-13,15:09,UTC,Y,2,
433,DC-BHAM,NP-SKU-00068,transfer,354.8,SUP002-DEL-92809,2025-01-14,20:11,UTC,Y,2,
434,DC-MANC,NP-SKU-00103,write_off,62.1,SUP018-DEL-11062,2025-01-10,14:23,UTC,Y,2,
435,DC-BHAM,NP-SKU-00019,receipt,299.3,SUP016-DEL-96373,2025-01-11,20:19,UTC,Y,2,
436,DC-LEEDS,NP-SKU-00101,receipt,90.2,SUP005-DEL-97960,2025-01-11,15:44,UTC,Y,2,
437,DC-BHAM,NP-SKU-00149,receipt,499.4,SUP013-DEL-79748,2025-01-08,20:49,UTC,Y,2,
438,DC-LEEDS,NP-SKU-00018,receipt,187.4,SUP001-DEL-25650,2025-01-14,13:52,UTC,Y,2,
439,DC-MANC,NP-SKU-00099,receipt,189.9,SUP010-DEL-70210,2025-01-09,11:34,UTC,Y,2,
440,DC-BHAM,NP-SKU-00102,receipt,97.2,SUP019-DEL-12345,2025-01-11,19:20,UTC,Y,2,
441,DC-BRIS,NP-SKU-00142,receipt,444.4,SUP013-DEL-39161,2025-01-08,14:28,UTC,Y,2,
442,DC-LEEDS,NP-SKU-00004,receipt,72.1,SUP015-DEL-88373,2025-01-09,13:55,UTC,Y,2,
443,DC-BHAM,NP-SKU-00043,receipt,449.1,SUP001-DEL-31149,2025-01-11,10:43,UTC,Y,2,
444,DC-LEEDS,NP-SKU-00053,write_off,321.8,SUP005-DEL-56537,2025-01-10,22:44,UTC,Y,2,
445,DC-NORW,NP-SKU-00116,receipt,299.7,SUP017-DEL-48113,2025-01-09,17:34,UTC,Y,2,
446,DC-LEEDS,NP-SKU-00073,receipt,96.2,SUP003-DEL-42556,2025-01-09,15:16,UTC,Y,2,
447,DC-MANC,NP-SKU-00100,transfer,88.5,SUP011-DEL-62679,2025-01-13,20:59,UTC,Y,2,
448,DC-GLAS,NP-SKU-00122,receipt,353.0,SUP014-DEL-28309,2025-01-09,12:17,UTC,Y,2,
449,DC-LEEDS,NP-SKU-00107,receipt,329.1,SUP004-DEL-46307,2025-01-14,15:07,UTC,Y,2,
450,DC-GLAS,NP-SKU-00033,transfer,329.6,SUP015-DEL-28548,2025-01-11,09:52,UTC,Y,2,
451,DC-LEEDS,NP-SKU-00076,receipt,498.9,SUP014-DEL-39390,2025-01-12,21:35,UTC,Y,2,
452,DC-NORW,NP-SKU-00127,write_off,329.8,SUP009-DEL-92468,2025-01-13,17:20,UTC,Y,2,
453,DC-BRIS,NP-SKU-00035,receipt,498.0,SUP017-DEL-63826,2025-01-10,11:19,UTC,Y,2,
454,DC-BHAM,NP-SKU-00023,receipt,480.6,SUP015-DEL-71181,2025-01-10,07:26,UTC,Y,2,
455,DC-BHAM,NP-SKU-00048,receipt,14.6,SUP020-DEL-57279,2025-01-09,19:10,UTC,Y,2,
456,DC-NORW,NP-SKU-00063,receipt,341.7,SUP001-DEL-38064,2025-01-09,21:20,UTC,Y,2,
