transaction_id,member_id,transaction_type,points,basket_value_gbp,store_id,channel,sku,transaction_at,created_at
282,23,earn,188,166.04,,in_store,NP-SKU-00142,2025-01-13 20:58:00,2025-01-13 20:58:00
11554,411,earn,469,117.36,9,online,NP-SKU-00007,2025-01-14 09:06:00,2025-01-14 09:06:00
4406,284,redeem,179,,23,in_store,,2025-01-14 09:10:00,2025-01-14 09:10:00
1748,38,earn,459,57.34,,in_store,NP-SKU-00058,2025-01-14 12:00:00,2025-01-14 12:00:00
377,414,earn,197,14.29,,online,NP-SKU-00042,2025-01-14 12:43:00,2025-01-14 12:43:00
5138,204,redeem,113,,3,online,,2025-01-14 12:45:00,2025-01-14 12:45:00
1346,252,redeem,90,,22,click_collect,,2025-01-14 14:39:00,2025-01-14 14:39:00
827,3,redeem,231,,30,online,,2025-01-14 14:47:00,2025-01-14 14:47:00
2136,404,redeem,154,,,click_collect,,2025-01-14 15:02:00,2025-01-14 15:02:00
6259,209,redeem,237,,23,online,,2025-01-14 16:04:00,2025-01-14 16:04:00
933,331,redeem,65,,20,in_store,,2025-01-14 16:10:00,2025-01-14 16:10:00
7372,173,earn,443,158.28,1,click_collect,NP-SKU-00128,2025-01-14 16:49:00,2025-01-14 16:49:00
8374,152,earn,282,103.28,23,click_collect,NP-SKU-00023,2025-01-14 18:12:00,2025-01-14 18:12:00
11531,332,earn,150,130.56,19,click_collect,NP-SKU-00056,2025-01-14 18:38:00,2025-01-14 18:38:00
3135,53,redeem,249,,2,click_collect,,2025-01-14 19:04:00,2025-01-14 19:04:00
13110,186,redeem,159,,15,in_store,,2025-01-14 19:33:00,2025-01-14 19:33:00
9937,349,redeem,292,,,click_collect,,2025-01-14 20:50:00,2025-01-14 20:50:00
6386,140,earn,129,62.77,6,online,NP-SKU-00003,2025-01-14 22:24:00,2025-01-14 22:24:00
12424,495,earn,109,23.99,23,online,NP-SKU-00093,2025-01-14 22:30:00,2025-01-14 22:30:00
13368,219,redeem,150,,3,click_collect,,2025-01-14 22:35:00,2025-01-14 22:35:00
6809,160,earn,372,103.02,,in_store,NP-SKU-00005,2025-01-15 11:36:00,2025-01-15 11:36:00
5472,346,earn,425,125.68,25,click_collect,NP-SKU-00149,2025-01-15 12:30:00,2025-01-15 12:30:00
8121,359,redeem,114,,13,in_store,,2025-01-15 12:54:00,2025-01-15 12:54:00
1502,425,earn,111,30.27,26,in_store,NP-SKU-00095,2025-01-15 13:26:00,2025-01-15 13:26:00
7889,344,earn,282,156.77,10,click_collect,NP-SKU-00005,2025-01-15 14:32:00,2025-01-15 14:32:00
9758,451,earn,320,38.98,20,online,NP-SKU-00149,2025-01-15 16:39:00,2025-01-15 16:39:00
6322,242,earn,479,144.13,14,online,NP-SKU-00060,2025-01-15 16:42:00,2025-01-15 16:42:00
8097,49,earn,212,119.85,,click_collect,NP-SKU-00145,2025-01-15 17:30:00,2025-01-15 17:30:00
7107,83,redeem,159,,18,click_collect,,2025-01-15 17:50:00,2025-01-15 17:50:00
3883,195,earn,220,124.09,,online,NP-SKU-00094,2025-01-15 18:24:00,2025-01-15 18:24:00
9097,527,earn,314,44.23,16,click_collect,NP-SKU-00090,2025-01-15 19:30:00,2025-01-15 19:30:00
10073,352,earn,340,92.66,,online,NP-SKU-00108,2025-01-15 19:45:00,2025-01-15 19:45:00
10008,229,earn,450,158.44,5,online,NP-SKU-00131,2025-01-15 20:28:00,2025-01-15 20:28:00
4568,313,earn,230,53.84,23,in_store,NP-SKU-00031,2025-01-15 20:30:00,2025-01-15 20:30:00
2929,375,earn,25,133.62,,in_store,NP-SKU-00044,2025-01-15 21:09:00,2025-01-15 21:09:00
3816,324,earn,11,51.4,17,click_collect,NP-SKU-00124,2025-01-15 22:11:00,2025-01-15 22:11:00
11900,120,earn,41,126.54,4,online,NP-SKU-00083,2025-01-15 22:11:00,2025-01-15 22:11:00
7715,308,redeem,278,,13,in_store,,2025-01-15 22:20:00,2025-01-15 22:20:00
2984,279,redeem,189,,25,in_store,,2025-01-15 22:25:00,2025-01-15 22:25:00
3171,225,redeem,221,,24,click_collect,,2025-01-15 22:57:00,2025-01-15 22:57:00
6853,156,earn,47,15.87,3,in_store,NP-SKU-00068,2025-01-16 08:42:00,2025-01-16 08:42:00
8780,165,earn,247,21.49,28,online,NP-SKU-00011,2025-01-16 09:02:00,2025-01-16 09:02:00
9635,355,earn,265,58.15,12,in_store,NP-SKU-00063,2025-01-16 09:13:00,2025-01-16 09:13:00
2074,17,earn,338,56.3,5,in_store,NP-SKU-00102,2025-01-16 10:10:00,2025-01-16 10:10:00
1103,128,earn,380,97.15,26,online,NP-SKU-00011,2025-01-16 10:18:00,2025-01-16 10:18:00
5929,34,redeem,118,,28,online,,2025-01-16 10:20:00,2025-01-16 10:20:00
1295,314,earn,111,125.64,1,in_store,NP-SKU-00085,2025-01-16 10:24:00,2025-01-16 10:24:00
9836,424,earn,486,99.31,18,online,NP-SKU-00113,2025-01-16 10:34:00,2025-01-16 10:34:00
3541,349,earn,437,42.57,3,click_collect,NP-SKU-00060,2025-01-16 10:43:00,2025-01-16 10:43:00
1283,271,earn,160,145.01,12,in_store,NP-SKU-00045,2025-01-16 11:40:00,2025-01-16 11:40:00
9566,109,redeem,104,,,online,,2025-01-16 12:07:00,2025-01-16 12:07:00
8311,69,earn,255,58.72,15,in_store,NP-SKU-00091,2025-01-16 12:19:00,2025-01-16 12:19:00
6721,103,earn,402,100.95,7,click_collect,NP-SKU-00097,2025-01-16 12:24:00,2025-01-16 12:24:00
10534,215,earn,219,77.62,,click_collect,NP-SKU-00087,2025-01-16 12:25:00,2025-01-16 12:25:00
11971,205,earn,161,164.0,20,click_collect,NP-SKU-00107,2025-01-16 12:29:00,2025-01-16 12:29:00
9289,419,earn,389,80.59,12,click_collect,NP-SKU-00112,2025-01-16 13:08:00,2025-01-16 13:08:00
7376,118,earn,394,103.92,,in_store,NP-SKU-00033,2025-01-16 13:30:00,2025-01-16 13:30:00
5708,245,redeem,256,,5,in_store,,2025-01-16 13:51:00,2025-01-16 13:51:00
5045,333,earn,263,157.73,,in_store,NP-SKU-00128,2025-01-16 13:55:00,2025-01-16 13:55:00
5319,95,redeem,106,,5,click_collect,,2025-01-16 14:22:00,2025-01-16 14:22:00
3390,355,earn,56,160.35,10,click_collect,NP-SKU-00110,2025-01-16 14:30:00,2025-01-16 14:30:00
8042,174,earn,354,56.45,10,online,NP-SKU-00093,2025-01-16 14:37:00,2025-01-16 14:37:00
11614,297,earn,478,53.57,19,online,NP-SKU-00017,2025-01-16 14:42:00,2025-01-16 14:42:00
7555,495,redeem,142,,18,in_store,,2025-01-16 16:07:00,2025-01-16 16:07:00
8969,352,redeem,205,,3,online,,2025-01-16 16:23:00,2025-01-16 16:23:00
12986,142,redeem,277,,28,in_store,,2025-01-16 16:24:00,2025-01-16 16:24:00
6588,129,redeem,271,,14,online,,2025-01-16 16:55:00,2025-01-16 16:55:00
11587,419,earn,27,63.3,,in_store,NP-SKU-00111,2025-01-16 17:16:00,2025-01-16 17:16:00
9040,324,earn,182,57.61,25,click_collect,NP-SKU-00018,2025-01-16 17:28:00,2025-01-16 17:28:00
863,189,earn,70,117.25,8,in_store,NP-SKU-00147,2025-01-16 17:30:00,2025-01-16 17:30:00
2142,182,earn,122,35.36,3,online,NP-SKU-00109,2025-01-16 18:09:00,2025-01-16 18:09:00
5881,496,earn,415,100.03,25,click_collect,NP-SKU-00066,2025-01-16 18:22:00,2025-01-16 18:22:00
6015,339,earn,429,9.88,8,click_collect,NP-SKU-00004,2025-01-16 18:42:00,2025-01-16 18:42:00
386,288,earn,228,163.29,20,in_store,NP-SKU-00011,2025-01-16 18:56:00,2025-01-16 18:56:00
1807,377,redeem,102,,,click_collect,,2025-01-16 19:09:00,2025-01-16 19:09:00
3728,129,redeem,114,,22,click_collect,,2025-01-16 19:17:00,2025-01-16 19:17:00
5893,155,earn,288,154.9,10,online,NP-SKU-00073,2025-01-16 20:07:00,2025-01-16 20:07:00
8282,90,earn,326,12.65,25,click_collect,NP-SKU-00074,2025-01-16 20:27:00,2025-01-16 20:27:00
6065,49,earn,262,60.19,27,in_store,NP-SKU-00086,2025-01-16 21:32:00,2025-01-16 21:32:00
22,277,redeem,92,,7,online,,2025-01-16 22:03:00,2025-01-16 22:03:00
7802,131,earn,391,46.56,,online,NP-SKU-00069,2025-01-16 22:38:00,2025-01-16 22:38:00
3323,167,earn,122,166.48,9,online,NP-SKU-00028,2025-01-17 08:50:00,2025-01-17 08:50:00
4375,66,earn,340,15.71,25,click_collect,NP-SKU-00054,2025-01-17 09:36:00,2025-01-17 09:36:00
10284,331,earn,209,157.92,,online,NP-SKU-00091,2025-01-17 10:28:00,2025-01-17 10:28:00
12042,153,earn,194,169.15,11,in_store,NP-SKU-00146,2025-01-17 10:44:00,2025-01-17 10:44:00
11760,62,earn,499,67.39,17,online,NP-SKU-00132,2025-01-17 10:55:00,2025-01-17 10:55:00
12066,414,earn,324,18.69,27,in_store,NP-SKU-00094,2025-01-17 12:07:00,2025-01-17 12:07:00
6887,381,redeem,76,,13,online,,2025-01-17 12:58:00,2025-01-17 12:58:00
10935,147,earn,70,62.07,,online,NP-SKU-00073,2025-01-17 13:16:00,2025-01-17 13:16:00
3089,198,redeem,207,,28,click_collect,,2025-01-17 13:19:00,2025-01-17 13:19:00
2161,315,earn,259,93.74,17,online,NP-SKU-00012,2025-01-17 14:30:00,2025-01-17 14:30:00
964,46,earn,61,136.24,18,in_store,NP-SKU-00114,2025-01-17 16:37:00,2025-01-17 16:37:00
11602,184,earn,348,15.19,,click_collect,NP-SKU-00091,2025-01-17 16:48:00,2025-01-17 16:48:00
6255,102,earn,435,94.17,27,online,NP-SKU-00030,2025-01-17 17:11:00,2025-01-17 17:11:00
150,256,earn,129,30.13,20,online,NP-SKU-00062,2025-01-17 17:26:00,2025-01-17 17:26:00
7230,376,earn,321,55.73,14,online,NP-SKU-00058,2025-01-17 17:49:00,2025-01-17 17:49:00
706,418,redeem,265,,21,in_store,,2025-01-17 18:15:00,2025-01-17 18:15:00
3546,120,earn,311,57.3,26,online,NP-SKU-00054,2025-01-17 18:54:00,2025-01-17 18:54:00
5156,444,redeem,145,,13,in_store,,2025-01-17 21:59:00,2025-01-17 21:59:00
8743,139,earn,186,11.99,21,in_store,NP-SKU-00068,2025-01-17 22:35:00,2025-01-17 22:35:00
11270,391,earn,322,44.13,28,click_collect,NP-SKU-00119,2025-01-18 08:11:00,2025-01-18 08:11:00
2842,513,earn,382,83.91,3,click_collect,NP-SKU-00143,2025-01-18 08:22:00,2025-01-18 08:22:00
12750,225,earn,216,26.32,,online,NP-SKU-00002,2025-01-18 10:14:00,2025-01-18 10:14:00
631,68,earn,349,29.33,20,click_collect,NP-SKU-00088,2025-01-18 10:45:00,2025-01-18 10:45:00
1848,261,earn,153,179.5,22,click_collect,NP-SKU-00145,2025-01-18 10:45:00,2025-01-18 10:45:00
2605,389,earn,210,128.8,8,online,NP-SKU-00088,2025-01-18 12:02:00,2025-01-18 12:02:00
8394,161,earn,395,37.92,25,click_collect,NP-SKU-00062,2025-01-18 13:00:00,2025-01-18 13:00:00
11704,264,redeem,234,,,in_store,,2025-01-18 13:00:00,2025-01-18 13:00:00
4418,65,earn,370,94.05,23,click_collect,NP-SKU-00105,2025-01-18 14:03:00,2025-01-18 14:03:00
8087,190,earn,164,42.28,28,click_collect,NP-SKU-00084,2025-01-18 14:37:00,2025-01-18 14:37:00
2284,431,earn,85,44.79,15,click_collect,NP-SKU-00118,2025-01-18 15:18:00,2025-01-18 15:18:00
1673,13,redeem,137,,22,online,,2025-01-18 15:27:00,2025-01-18 15:27:00
8225,44,redeem,76,,21,in_store,,2025-01-18 15:40:00,2025-01-18 15:40:00
12402,484,earn,330,98.6,4,online,NP-SKU-00094,2025-01-18 17:50:00,2025-01-18 17:50:00
5823,400,earn,217,90.09,,in_store,NP-SKU-00033,2025-01-18 18:52:00,2025-01-18 18:52:00
5648,500,redeem,137,,8,online,,2025-01-18 22:23:00,2025-01-18 22:23:00
625,263,redeem,195,,,online,,2025-01-18 22:44:00,2025-01-18 22:44:00
10000,266,earn,321,161.78,24,click_collect,NP-SKU-00091,2025-01-19 08:01:00,2025-01-19 08:01:00
2897,163,earn,311,176.19,24,click_collect,NP-SKU-00050,2025-01-19 09:21:00,2025-01-19 09:21:00
10315,73,earn,196,27.24,29,online,NP-SKU-00086,2025-01-19 09:21:00,2025-01-19 09:21:00
2214,142,redeem,201,,18,in_store,,2025-01-19 10:05:00,2025-01-19 10:05:00
11826,412,earn,129,70.25,17,online,NP-SKU-00093,2025-01-19 10:15:00,2025-01-19 10:15:00
8710,167,earn,204,63.86,29,in_store,NP-SKU-00007,2025-01-19 10:16:00,2025-01-19 10:16:00
8872,426,earn,471,35.41,4,click_collect,NP-SKU-00060,2025-01-19 10:34:00,2025-01-19 10:34:00
8956,87,redeem,274,,7,in_store,,2025-01-19 11:19:00,2025-01-19 11:19:00
12707,60,earn,412,167.76,,in_store,NP-SKU-00042,2025-01-19 11:27:00,2025-01-19 11:27:00
493,73,redeem,182,,2,online,,2025-01-19 11:50:00,2025-01-19 11:50:00
4028,187,earn,191,54.37,2,click_collect,NP-SKU-00138,2025-01-19 13:29:00,2025-01-19 13:29:00
11533,114,earn,141,45.64,15,online,NP-SKU-00052,2025-01-19 13:30:00,2025-01-19 13:30:00
5751,191,redeem,296,,23,in_store,,2025-01-19 14:18:00,2025-01-19 14:18:00
4265,322,redeem,196,,7,online,,2025-01-19 14:58:00,2025-01-19 14:58:00
5239,40,earn,273,154.2,27,in_store,NP-SKU-00128,2025-01-19 15:55:00,2025-01-19 15:55:00
5513,405,redeem,204,,,in_store,,2025-01-19 16:54:00,2025-01-19 16:54:00
1566,356,earn,259,178.81,3,online,NP-SKU-00074,2025-01-19 17:11:00,2025-01-19 17:11:00
2670,258,earn,146,145.3,9,click_collect,NP-SKU-00072,2025-01-19 17:20:00,2025-01-19 17:20:00
497,81,earn,184,57.91,17,online,NP-SKU-00016,2025-01-19 18:16:00,2025-01-19 18:16:00
4383,326,earn,177,78.42,22,click_collect,NP-SKU-00097,2025-01-19 18:29:00,2025-01-19 18:29:00
12627,435,redeem,215,,6,click_collect,,2025-01-19 21:10:00,2025-01-19 21:10:00
5313,3,earn,378,158.38,,in_store,NP-SKU-00016,2025-01-19 21:53:00,2025-01-19 21:53:00
9909,410,earn,185,131.14,7,click_collect,NP-SKU-00066,2025-01-19 22:52:00,2025-01-19 22:52:00
10545,127,redeem,122,,25,click_collect,,2025-01-20 08:31:00,2025-01-20 08:31:00
10002,332,earn,485,40.62,26,click_collect,NP-SKU-00039,2025-01-20 10:52:00,2025-01-20 10:52:00
11755,261,earn,403,97.82,16,online,NP-SKU-00147,2025-01-20 11:33:00,2025-01-20 11:33:00
127,224,earn,432,105.76,23,click_collect,NP-SKU-00107,2025-01-20 12:07:00,2025-01-20 12:07:00
3351,38,earn,360,91.28,10,online,NP-SKU-00036,2025-01-20 13:17:00,2025-01-20 13:17:00
7416,95,redeem,144,,,in_store,,2025-01-20 15:31:00,2025-01-20 15:31:00
413,327,redeem,215,,3,in_store,,2025-01-20 15:38:00,2025-01-20 15:38:00
5291,19,earn,52,177.75,13,in_store,NP-SKU-00069,2025-01-20 15:38:00,2025-01-20 15:38:00
349,207,redeem,296,,1,click_collect,,2025-01-20 16:10:00,2025-01-20 16:10:00
5294,25,earn,254,64.23,23,in_store,NP-SKU-00029,2025-01-20 16:59:00,2025-01-20 16:59:00
8704,373,earn,257,136.62,11,online,NP-SKU-00014,2025-01-20 18:24:00,2025-01-20 18:24:00
10967,8,earn,242,104.37,15,in_store,NP-SKU-00029,2025-01-20 18:43:00,2025-01-20 18:43:00
1951,370,earn,241,77.53,2,in_store,NP-SKU-00029,2025-01-20 18:48:00,2025-01-20 18:48:00
12724,163,earn,121,160.82,17,in_store,NP-SKU-00058,2025-01-20 19:18:00,2025-01-20 19:18:00
8693,209,earn,483,59.66,10,online,NP-SKU-00114,2025-01-20 20:44:00,2025-01-20 20:44:00
6823,369,earn,355,44.1,15,click_collect,NP-SKU-00076,2025-01-20 21:11:00,2025-01-20 21:11:00
8080,253,earn,263,44.76,5,in_store,NP-SKU-00019,2025-01-20 21:25:00,2025-01-20 21:25:00
3052,485,earn,318,103.35,,click_collect,NP-SKU-00122,2025-01-20 21:29:00,2025-01-20 21:29:00
9452,258,earn,486,161.7,25,click_collect,NP-SKU-00144,2025-01-20 21:51:00,2025-01-20 21:51:00
9039,10,earn,380,28.88,18,in_store,NP-SKU-00038,2025-01-20 21:58:00,2025-01-20 21:58:00
299,279,redeem,140,,16,online,,2025-01-20 22:36:00,2025-01-20 22:36:00
12169,245,redeem,292,,8,online,,2025-01-21 08:18:00,2025-01-21 08:18:00
12221,319,redeem,224,,15,click_collect,,2025-01-21 09:36:00,2025-01-21 09:36:00
5487,335,earn,362,61.38,20,click_collect,NP-SKU-00012,2025-01-21 10:35:00,2025-01-21 10:35:00
11225,426,earn,115,22.19,22,online,NP-SKU-00014,2025-01-21 10:56:00,2025-01-21 10:56:00
4162,331,redeem,146,,15,online,,2025-01-21 10:59:00,2025-01-21 10:59:00
7071,336,earn,242,129.87,,in_store,NP-SKU-00054,2025-01-21 11:53:00,2025-01-21 11:53:00
12300,188,earn,385,139.04,29,online,NP-SKU-00006,2025-01-21 13:17:00,2025-01-21 13:17:00
8615,369,earn,258,163.55,22,in_store,NP-SKU-00086,2025-01-21 13:32:00,2025-01-21 13:32:00
3863,465,redeem,176,,4,click_collect,,2025-01-21 14:58:00,2025-01-21 14:58:00
10260,102,redeem,151,,17,in_store,,2025-01-21 15:29:00,2025-01-21 15:29:00
6573,48,redeem,65,,16,in_store,,2025-01-21 15:35:00,2025-01-21 15:35:00
13380,352,redeem,237,,30,click_collect,,2025-01-21 16:21:00,2025-01-21 16:21:00
6116,465,earn,270,101.54,11,in_store,NP-SKU-00048,2025-01-21 16:32:00,2025-01-21 16:32:00
52,485,earn,196,6.03,25,online,NP-SKU-00108,2025-01-21 16:47:00,2025-01-21 16:47:00
2726,119,earn,400,104.6,24,click_collect,NP-SKU-00125,2025-01-21 18:00:00,2025-01-21 18:00:00
4481,215,redeem,261,,5,click_collect,,2025-01-21 20:34:00,2025-01-21 20:34:00
1525,110,earn,194,98.7,28,click_collect,NP-SKU-00030,2025-01-21 20:44:00,2025-01-21 20:44:00
13314,297,redeem,182,,17,online,,2025-01-21 21:26:00,2025-01-21 21:26:00
1933,481,earn,252,21.62,,click_collect,NP-SKU-00095,2025-01-21 21:37:00,2025-01-21 21:37:00
312,151,earn,46,34.77,24,in_store,NP-SKU-00141,2025-01-21 22:05:00,2025-01-21 22:05:00
4019,157,earn,334,72.29,28,click_collect,NP-SKU-00066,2025-01-21 22:25:00,2025-01-21 22:25:00
5790,21,earn,367,100.75,5,in_store,NP-SKU-00121,2025-01-22 09:03:00,2025-01-22 09:03:00
11194,143,redeem,217,,8,online,,2025-01-22 09:55:00,2025-01-22 09:55:00
915,145,redeem,254,,7,in_store,,2025-01-22 10:04:00,2025-01-22 10:04:00
1570,151,earn,289,143.65,6,in_store,NP-SKU-00028,2025-01-22 10:53:00,2025-01-22 10:53:00
6500,61,redeem,191,,22,click_collect,,2025-01-22 11:06:00,2025-01-22 11:06:00
6262,107,redeem,154,,17,click_collect,,2025-01-22 11:13:00,2025-01-22 11:13:00
669,158,earn,27,134.4,2,click_collect,NP-SKU-00062,2025-01-22 12:35:00,2025-01-22 12:35:00
5658,420,earn,48,16.3,25,click_collect,NP-SKU-00150,2025-01-22 12:45:00,2025-01-22 12:45:00
11280,147,redeem,113,,9,online,,2025-01-22 13:13:00,2025-01-22 13:13:00
6648,262,earn,22,124.43,23,online,NP-SKU-00040,2025-01-22 14:01:00,2025-01-22 14:01:00
3243,135,earn,393,164.47,16,in_store,NP-SKU-00124,2025-01-22 14:23:00,2025-01-22 14:23:00
78,118,redeem,255,,25,in_store,,2025-01-22 15:33:00,2025-01-22 15:33:00
6886,179,earn,234,18.26,,click_collect,NP-SKU-00057,2025-01-22 15:52:00,2025-01-22 15:52:00
468,99,earn,365,48.87,,click_collect,NP-SKU-00113,2025-01-22 16:18:00,2025-01-22 16:18:00
3072,304,redeem,172,,17,click_collect,,2025-01-22 16:48:00,2025-01-22 16:48:00
8593,373,redeem,91,,12,click_collect,,2025-01-22 17:21:00,2025-01-22 17:21:00
3275,317,redeem,168,,12,click_collect,,2025-01-22 17:27:00,2025-01-22 17:27:00
2399,394,earn,101,161.59,,online,NP-SKU-00111,2025-01-22 17:40:00,2025-01-22 17:40:00
1101,487,earn,392,63.33,25,click_collect,NP-SKU-00017,2025-01-22 18:03:00,2025-01-22 18:03:00
11294,111,redeem,247,,23,online,,2025-01-22 18:30:00,2025-01-22 18:30:00
5407,490,redeem,125,,14,in_store,,2025-01-22 18:47:00,2025-01-22 18:47:00
4407,258,redeem,270,,,online,,2025-01-22 18:53:00,2025-01-22 18:53:00
10261,244,redeem,269,,,online,,2025-01-22 20:52:00,2025-01-22 20:52:00
11945,325,redeem,51,,1,in_store,,2025-01-22 21:40:00,2025-01-22 21:40:00
5338,343,earn,129,178.67,13,in_store,NP-SKU-00081,2025-01-23 08:12:00,2025-01-23 08:12:00
7353,169,redeem,196,,1,click_collect,,2025-01-23 09:00:00,2025-01-23 09:00:00
11549,434,earn,350,128.3,15,in_store,NP-SKU-00072,2025-01-23 09:02:00,2025-01-23 09:02:00
4100,66,earn,251,115.59,,online,NP-SKU-00096,2025-01-23 09:21:00,2025-01-23 09:21:00
2688,398,earn,50,141.72,19,in_store,NP-SKU-00130,2025-01-23 09:29:00,2025-01-23 09:29:00
5987,444,redeem,260,,,in_store,,2025-01-23 09:58:00,2025-01-23 09:58:00
4335,107,redeem,123,,3,click_collect,,2025-01-23 10:05:00,2025-01-23 10:05:00
10771,36,earn,60,151.39,,click_collect,NP-SKU-00140,2025-01-23 10:46:00,2025-01-23 10:46:00
351,429,earn,214,71.54,16,click_collect,NP-SKU-00040,2025-01-23 11:44:00,2025-01-23 11:44:00
1894,409,redeem,91,,,in_store,,2025-01-23 12:03:00,2025-01-23 12:03:00
8567,8,earn,352,104.52,20,in_store,NP-SKU-00091,2025-01-23 12:05:00,2025-01-23 12:05:00
3798,445,earn,334,104.99,8,online,NP-SKU-00055,2025-01-23 12:06:00,2025-01-23 12:06:00
2325,317,earn,311,62.29,9,online,NP-SKU-00031,2025-01-23 12:18:00,2025-01-23 12:18:00
8953,4,earn,284,31.3,20,in_store,NP-SKU-00039,2025-01-23 12:20:00,2025-01-23 12:20:00
1145,386,earn,234,105.79,13,online,NP-SKU-00063,2025-01-23 12:46:00,2025-01-23 12:46:00
11043,460,redeem,213,,15,click_collect,,2025-01-23 13:18:00,2025-01-23 13:18:00
1700,218,earn,54,17.92,4,click_collect,NP-SKU-00064,2025-01-23 13:42:00,2025-01-23 13:42:00
11984,269,redeem,244,,28,online,,2025-01-23 13:49:00,2025-01-23 13:49:00
11701,474,earn,66,31.46,28,in_store,NP-SKU-00024,2025-01-23 14:14:00,2025-01-23 14:14:00
11941,87,earn,466,104.32,7,online,NP-SKU-00115,2025-01-23 14:30:00,2025-01-23 14:30:00
7854,205,earn,104,91.31,13,in_store,NP-SKU-00044,2025-01-23 14:37:00,2025-01-23 14:37:00
7654,63,redeem,265,,20,online,,2025-01-23 15:08:00,2025-01-23 15:08:00
11953,455,earn,290,37.45,18,online,NP-SKU-00131,2025-01-23 15:09:00,2025-01-23 15:09:00
7537,413,redeem,171,,24,in_store,,2025-01-23 15:11:00,2025-01-23 15:11:00
4725,13,earn,214,46.75,,in_store,NP-SKU-00037,2025-01-23 15:23:00,2025-01-23 15:23:00
5210,471,earn,31,64.35,1,in_store,NP-SKU-00091,2025-01-23 15:35:00,2025-01-23 15:35:00
4655,132,earn,349,25.58,11,in_store,NP-SKU-00019,2025-01-23 16:06:00,2025-01-23 16:06:00
12292,29,earn,243,137.37,,in_store,NP-SKU-00054,2025-01-23 16:26:00,2025-01-23 16:26:00
7632,460,earn,217,64.03,28,in_store,NP-SKU-00038,2025-01-23 16:31:00,2025-01-23 16:31:00
1703,425,earn,454,53.72,5,online,NP-SKU-00032,2025-01-23 17:06:00,2025-01-23 17:06:00
11287,167,redeem,208,,10,in_store,,2025-01-23 17:07:00,2025-01-23 17:07:00
6536,221,earn,300,46.38,,click_collect,NP-SKU-00072,2025-01-23 17:12:00,2025-01-23 17:12:00
9676,236,redeem,170,,,click_collect,,2025-01-23 17:58:00,2025-01-23 17:58:00
10158,329,earn,32,63.54,11,click_collect,NP-SKU-00043,2025-01-23 18:35:00,2025-01-23 18:35:00
6604,476,earn,283,60.77,6,online,NP-SKU-00116,2025-01-23 19:06:00,2025-01-23 19:06:00
8883,468,earn,228,6.53,15,in_store,NP-SKU-00082,2025-01-23 19:33:00,2025-01-23 19:33:00
1213,354,earn,437,127.37,28,online,NP-SKU-00115,2025-01-23 19:56:00,2025-01-23 19:56:00
2762,77,redeem,233,,1,in_store,,2025-01-23 19:56:00,2025-01-23 19:56:00
12061,136,earn,476,160.86,28,in_store,NP-SKU-00125,2025-01-23 19:59:00,2025-01-23 19:59:00
4838,319,redeem,97,,5,online,,2025-01-23 20:06:00,2025-01-23 20:06:00
12083,279,earn,274,174.22,23,in_store,NP-SKU-00126,2025-01-23 20:06:00,2025-01-23 20:06:00
13297,324,earn,336,137.76,22,in_store,NP-SKU-00033,2025-01-23 20:23:00,2025-01-23 20:23:00
7562,206,earn,450,13.2,6,in_store,NP-SKU-00044,2025-01-23 20:49:00,2025-01-23 20:49:00
9864,90,earn,169,84.37,7,click_collect,NP-SKU-00146,2025-01-23 21:01:00,2025-01-23 21:01:00
3435,367,earn,241,35.24,21,online,NP-SKU-00022,2025-01-23 21:10:00,2025-01-23 21:10:00
4503,123,redeem,223,,28,in_store,,2025-01-23 21:27:00,2025-01-23 21:27:00
9092,306,earn,50,33.07,29,in_store,NP-SKU-00063,2025-01-23 21:29:00,2025-01-23 21:29:00
6492,45,earn,160,118.7,7,online,NP-SKU-00004,2025-01-23 21:36:00,2025-01-23 21:36:00
13013,2,redeem,267,,20,click_collect,,2025-01-23 22:11:00,2025-01-23 22:11:00
10661,112,redeem,100,,29,click_collect,,2025-01-24 08:29:00,2025-01-24 08:29:00
4964,173,earn,220,12.81,21,click_collect,NP-SKU-00092,2025-01-24 08:32:00,2025-01-24 08:32:00
9415,253,redeem,93,,8,click_collect,,2025-01-24 09:07:00,2025-01-24 09:07:00
