order_id,order_ref,customer_id,store_id,order_channel,order_status,order_date,completed_at,total_amount,discount_amount,vat_amount,payment_method,payment_reference,loyalty_points_earned,is_returned,created_at
158,NP-2025-0000158,187,13,in_store,cancelled,2025-02-14 20:30:00,2025-02-14 21:04:00,55.92,4.22,3.73,contactless,TXN15356154,67,False,2025-02-14 20:30:00
159,NP-2025-0000159,370,6,in_store,completed,2025-02-14 09:09:00,2025-02-14 09:37:00,137.52,10.83,9.17,cash,TXN25003358,165,False,2025-02-14 09:09:00
160,NP-2025-0000160,235,29,in_store,cancelled,2025-02-15 21:13:00,2025-02-15 21:46:00,21.55,1.95,1.44,online,TXN19941447,25,False,2025-02-15 21:13:00
161,NP-2025-0000161,291,9,click_collect,returned,2025-02-15 15:44:00,2025-02-15 15:48:00,62.53,5.71,4.17,contactless,TXN44617672,75,False,2025-02-15 15:44:00
162,NP-2025-0000162,158,23,in_store,completed,2025-02-15 06:14:00,2025-02-15 06:52:00,103.4,7.87,6.9,online,TXN49086658,124,False,2025-02-15 06:14:00
163,NP-2025-0000163,132,21,in_store,completed,2025-02-15 15:09:00,2025-02-15 15:12:00,30.22,3.09,2.02,card,TXN61570031,36,False,2025-02-15 15:09:00
164,NP-2025-0000164,208,16,in_store,returned,2025-02-15 06:16:00,2025-02-15 06:28:00,131.06,15.29,8.74,online,TXN79366132,157,False,2025-02-15 06:16:00
165,NP-2025-0000165,87,28,click_collect,returned,2025-02-16 22:23:00,2025-02-16 22:55:00,156.38,3.29,10.43,contactless,TXN97023621,187,False,2025-02-16 22:23:00
166,NP-2025-0000166,143,20,in_store,cancelled,2025-02-16 08:21:00,2025-02-16 08:30:00,58.78,4.58,3.92,card,TXN30144540,70,False,2025-02-16 08:21:00
167,NP-2025-0000167,17,13,in_store,cancelled,2025-02-16 06:53:00,2025-02-16 07:01:00,134.61,15.38,8.98,card,TXN99153332,161,False,2025-02-16 06:53:00
168,NP-2025-0000168,126,9,in_store,cancelled,2025-02-16 08:51:00,2025-02-16 09:04:00,82.88,6.86,5.53,cash,TXN43282231,99,False,2025-02-16 08:51:00
169,NP-2025-0000169,283,9,click_collect,completed,2025-02-16 13:44:00,2025-02-16 13:58:00,35.64,3.14,2.38,cash,TXN45670151,42,False,2025-02-16 13:44:00
170,NP-2025-0000170,390,19,in_store,completed,2025-02-17 22:19:00,2025-02-17 22:50:00,40.96,0.48,2.73,card,TXN88608288,49,False,2025-02-17 22:19:00
171,NP-2025-0000171,43,16,in_store,completed,2025-02-17 16:50:00,2025-02-17 16:58:00,38.97,2.54,2.6,card,TXN69310555,46,False,2025-02-17 16:50:00
172,NP-2025-0000172,399,21,in_store,completed,2025-02-17 15:36:00,2025-02-17 16:15:00,106.59,10.31,7.11,card,TXN69410378,127,False,2025-02-17 15:36:00
173,NP-2025-0000173,91,11,click_collect,returned,2025-02-18 06:16:00,2025-02-18 06:48:00,110.04,6.79,7.34,contactless,TXN94708592,132,False,2025-02-18 06:16:00
174,NP-2025-0000174,258,10,in_store,cancelled,2025-02-18 14:55:00,2025-02-18 15:25:00,64.37,0.86,4.29,online,TXN85331621,77,False,2025-02-18 14:55:00
175,NP-2025-0000175,254,6,in_store,completed,2025-02-18 21:00:00,2025-02-18 21:06:00,161.29,14.72,10.76,cash,TXN73150290,193,False,2025-02-18 21:00:00
176,NP-2025-0000176,110,10,in_store,returned,2025-02-19 20:21:00,2025-02-19 20:42:00,38.48,1.48,2.57,card,TXN41112045,46,False,2025-02-19 20:21:00
177,NP-2025-0000177,81,7,in_store,completed,2025-02-19 15:59:00,2025-02-19 16:11:00,104.71,10.71,6.98,card,TXN53455060,125,False,2025-02-19 15:59:00
178,NP-2025-0000178,118,30,click_collect,completed,2025-02-19 16:33:00,2025-02-19 17:05:00,119.19,13.36,7.95,contactless,TXN46155999,143,False,2025-02-19 16:33:00
179,NP-2025-0000179,231,10,in_store,completed,2025-02-20 10:19:00,2025-02-20 10:57:00,132.04,6.24,8.81,online,TXN52325110,158,False,2025-02-20 10:19:00
180,NP-2025-0000180,393,9,in_store,completed,2025-02-20 07:26:00,2025-02-20 07:40:00,117.84,2.95,7.86,card,TXN71322699,141,False,2025-02-20 07:26:00
181,NP-2025-0000181,286,18,in_store,cancelled,2025-02-20 17:01:00,2025-02-20 17:15:00,79.53,7.61,5.3,contactless,TXN53712718,95,False,2025-02-20 17:01:00
182,NP-2025-0000182,483,24,in_store,returned,2025-02-21 14:06:00,2025-02-21 14:38:00,47.17,5.39,3.15,card,TXN74381921,56,False,2025-02-21 14:06:00
183,NP-2025-0000183,31,4,in_store,completed,2025-02-21 21:15:00,2025-02-21 21:57:00,177.71,7.31,11.85,cash,TXN60334193,213,False,2025-02-21 21:15:00
184,NP-2025-0000184,167,25,click_collect,cancelled,2025-02-21 15:07:00,2025-02-21 15:35:00,28.07,2.78,1.87,online,TXN19930603,33,False,2025-02-21 15:07:00
185,NP-2025-0000185,280,25,in_store,cancelled,2025-02-22 12:35:00,2025-02-22 12:53:00,81.41,5.44,5.43,card,TXN86870944,97,False,2025-02-22 12:35:00
186,NP-2025-0000186,491,28,in_store,completed,2025-02-22 10:49:00,2025-02-22 11:19:00,157.31,14.11,10.49,online,TXN52139163,188,False,2025-02-22 10:49:00
187,NP-2025-0000187,131,20,click_collect,cancelled,2025-02-22 20:14:00,2025-02-22 20:17:00,68.07,1.15,4.54,card,TXN44765857,81,False,2025-02-22 20:14:00
188,NP-2025-0000188,468,17,click_collect,completed,2025-02-22 18:51:00,2025-02-22 18:54:00,144.57,9.81,9.64,cash,TXN18091497,173,False,2025-02-22 18:51:00
189,NP-2025-0000189,290,3,in_store,returned,2025-02-22 21:18:00,2025-02-22 21:27:00,115.83,7.39,7.73,online,TXN20140494,138,False,2025-02-22 21:18:00
190,NP-2025-0000190,419,9,in_store,completed,2025-02-23 20:39:00,2025-02-23 21:09:00,136.46,14.56,9.1,online,TXN67840690,163,False,2025-02-23 20:39:00
191,NP-2025-0000191,271,25,in_store,cancelled,2025-02-23 16:04:00,2025-02-23 16:33:00,118.2,12.62,7.88,card,TXN70941167,141,False,2025-02-23 16:04:00
192,NP-2025-0000192,219,5,click_collect,completed,2025-02-23 06:39:00,2025-02-23 06:55:00,7.81,0.55,0.52,card,TXN53269689,9,False,2025-02-23 06:39:00
193,NP-2025-0000193,79,7,in_store,completed,2025-02-23 12:49:00,2025-02-23 13:04:00,161.26,5.97,10.76,online,TXN87424312,193,False,2025-02-23 12:49:00
194,NP-2025-0000194,476,8,in_store,cancelled,2025-02-23 10:34:00,2025-02-23 10:49:00,172.04,4.16,11.48,card,TXN52323714,206,False,2025-02-23 10:34:00
195,NP-2025-0000195,450,29,in_store,completed,2025-02-24 13:59:00,2025-02-24 14:08:00,140.05,14.02,9.34,card,TXN28429726,168,False,2025-02-24 13:59:00
196,NP-2025-0000196,106,25,in_store,completed,2025-02-24 12:24:00,2025-02-24 13:03:00,82.92,8.1,5.53,contactless,TXN36660705,99,False,2025-02-24 12:24:00
197,NP-2025-0000197,482,16,in_store,cancelled,2025-02-24 22:58:00,2025-02-24 23:38:00,33.09,1.42,2.21,card,TXN26154220,39,False,2025-02-24 22:58:00
198,NP-2025-0000198,131,17,in_store,completed,2025-02-25 12:13:00,2025-02-25 12:44:00,144.86,0.28,9.66,card,TXN74153249,173,False,2025-02-25 12:13:00
199,NP-2025-0000199,223,28,in_store,cancelled,2025-02-25 18:54:00,2025-02-25 19:15:00,66.75,1.84,4.45,card,TXN18765169,80,False,2025-02-25 18:54:00
200,NP-2025-0000200,73,28,in_store,completed,2025-02-25 21:01:00,2025-02-25 21:14:00,132.55,8.98,8.84,card,TXN16089390,159,False,2025-02-25 21:01:00
201,NP-2025-0000201,411,7,click_collect,cancelled,2025-02-26 10:44:00,2025-02-26 11:28:00,138.28,4.86,9.22,card,TXN90021211,165,False,2025-02-26 10:44:00
202,NP-2025-0000202,93,12,in_store,completed,2025-02-26 19:11:00,2025-02-26 19:23:00,168.82,0.61,11.26,card,TXN99747074,202,False,2025-02-26 19:11:00
203,NP-2025-0000203,170,1,in_store,completed,2025-02-26 17:58:00,2025-02-26 18:02:00,113.65,10.02,7.58,card,TXN13466848,136,False,2025-02-26 17:58:00
204,NP-2025-0000204,87,6,click_collect,completed,2025-02-27 07:34:00,2025-02-27 07:36:00,138.32,5.79,9.23,online,TXN80491768,165,False,2025-02-27 07:34:00
205,NP-2025-0000205,226,5,click_collect,returned,2025-02-27 08:07:00,2025-02-27 08:49:00,86.01,0.01,5.74,contactless,TXN82038305,103,False,2025-02-27 08:07:00
206,NP-2025-0000206,245,16,in_store,cancelled,2025-02-27 10:20:00,2025-02-27 10:58:00,172.44,4.06,11.5,online,TXN22938359,206,False,2025-02-27 10:20:00
207,NP-2025-0000207,145,29,in_store,returned,2025-02-28 10:14:00,2025-02-28 10:22:00,134.93,4.04,9.0,online,TXN64202290,161,False,2025-02-28 10:14:00
208,NP-2025-0000208,296,29,click_collect,completed,2025-02-28 16:45:00,2025-02-28 16:55:00,121.8,4.79,8.12,cash,TXN79377728,146,False,2025-02-28 16:45:00
209,NP-2025-0000209,8,5,click_collect,cancelled,2025-02-28 07:47:00,2025-02-28 07:51:00,115.39,11.57,7.7,card,TXN34450775,138,False,2025-02-28 07:47:00
210,NP-2025-0000210,322,28,click_collect,returned,2025-03-01 16:00:00,2025-03-01 16:27:00,89.41,4.85,5.96,card,TXN35199145,107,False,2025-03-01 16:00:00
211,NP-2025-0000211,173,29,in_store,completed,2025-03-01 20:07:00,2025-03-01 20:25:00,119.53,4.89,7.97,cash,TXN55278396,143,False,2025-03-01 20:07:00
212,NP-2025-0000212,401,12,in_store,completed,2025-03-01 09:42:00,2025-03-01 10:25:00,138.45,0.42,9.23,card,TXN18471523,166,False,2025-03-01 09:42:00
213,NP-2025-0000213,65,28,in_store,completed,2025-03-01 13:29:00,2025-03-01 13:50:00,25.61,1.39,1.71,online,TXN49689985,30,False,2025-03-01 13:29:00
214,NP-2025-0000214,73,27,click_collect,cancelled,2025-03-01 22:11:00,2025-03-01 22:27:00,148.41,13.82,9.9,cash,TXN36156080,178,False,2025-03-01 22:11:00
215,NP-2025-0000215,25,26,in_store,returned,2025-03-02 22:38:00,2025-03-02 23:03:00,103.29,6.69,6.89,cash,TXN80470377,123,False,2025-03-02 22:38:00
216,NP-2025-0000216,440,20,in_store,completed,2025-03-02 17:10:00,2025-03-02 17:21:00,123.91,8.04,8.26,online,TXN95135998,148,False,2025-03-02 17:10:00
217,NP-2025-0000217,200,29,in_store,returned,2025-03-02 12:17:00,2025-03-02 12:45:00,172.81,18.53,11.53,contactless,TXN49795077,207,False,2025-03-02 12:17:00
218,NP-2025-0000218,160,7,in_store,cancelled,2025-03-02 15:00:00,2025-03-02 15:41:00,48.61,3.46,3.24,cash,TXN99673571,58,False,2025-03-02 15:00:00
219,NP-2025-0000219,403,6,click_collect,cancelled,2025-03-02 10:09:00,2025-03-02 10:37:00,148.84,6.98,9.93,card,TXN62511111,178,False,2025-03-02 10:09:00
220,NP-2025-0000220,372,24,in_store,returned,2025-03-03 08:14:00,2025-03-03 08:59:00,29.15,0.53,1.94,contactless,TXN26572053,34,False,2025-03-03 08:14:00
221,NP-2025-0000221,396,21,in_store,returned,2025-03-03 16:00:00,2025-03-03 16:32:00,95.87,2.67,6.39,cash,TXN23772377,115,False,2025-03-03 16:00:00
222,NP-2025-0000222,449,9,in_store,completed,2025-03-03 20:09:00,2025-03-03 20:35:00,158.98,15.99,10.6,online,TXN55818870,190,False,2025-03-03 20:09:00
223,NP-2025-0000223,389,10,in_store,completed,2025-03-04 19:37:00,2025-03-04 20:12:00,158.28,1.96,10.56,online,TXN75404850,189,False,2025-03-04 19:37:00
224,NP-2025-0000224,30,21,click_collect,completed,2025-03-04 13:55:00,2025-03-04 14:14:00,151.34,15.3,10.09,contactless,TXN66596142,181,False,2025-03-04 13:55:00
225,NP-2025-0000225,43,1,click_collect,completed,2025-03-04 22:21:00,2025-03-04 22:54:00,121.55,3.54,8.11,card,TXN57870268,145,False,2025-03-04 22:21:00
226,NP-2025-0000226,311,17,click_collect,cancelled,2025-03-05 14:06:00,2025-03-05 14:32:00,102.9,0.52,6.86,cash,TXN60442020,123,False,2025-03-05 14:06:00
227,NP-2025-0000227,216,27,in_store,completed,2025-03-05 09:07:00,2025-03-05 09:11:00,67.8,2.83,4.52,online,TXN91041439,81,False,2025-03-05 09:07:00
228,NP-2025-0000228,343,30,click_collect,completed,2025-03-05 22:02:00,2025-03-05 22:17:00,147.21,10.01,9.82,online,TXN67954859,176,True,2025-03-05 22:02:00
229,NP-2025-0000229,435,29,click_collect,completed,2025-03-06 09:18:00,2025-03-06 09:42:00,145.23,14.26,9.69,online,TXN71286924,174,False,2025-03-06 09:18:00
230,NP-2025-0000230,135,25,in_store,completed,2025-03-06 14:28:00,2025-03-06 14:43:00,61.45,4.12,4.1,online,TXN95202397,73,False,2025-03-06 14:28:00
231,NP-2025-0000231,439,3,in_store,completed,2025-03-06 18:48:00,2025-03-06 19:12:00,141.56,10.47,9.44,card,TXN77086906,169,False,2025-03-06 18:48:00
232,NP-2025-0000232,328,13,in_store,completed,2025-03-07 16:53:00,2025-03-07 17:34:00,22.28,1.33,1.49,online,TXN22137642,26,False,2025-03-07 16:53:00
233,NP-2025-0000233,387,6,click_collect,completed,2025-03-07 12:16:00,2025-03-07 12:38:00,66.03,0.13,4.4,contactless,TXN58514771,79,False,2025-03-07 12:16:00
234,NP-2025-0000234,204,20,in_store,cancelled,2025-03-07 22:44:00,2025-03-07 22:50:00,137.31,3.27,9.16,cash,TXN33878421,164,False,2025-03-07 22:44:00
235,NP-2025-0000235,472,13,in_store,completed,2025-03-08 14:09:00,2025-03-08 14:29:00,98.01,7.21,6.54,contactless,TXN27855290,117,False,2025-03-08 14:09:00
236,NP-2025-0000236,141,1,in_store,completed,2025-03-08 13:28:00,2025-03-08 13:44:00,47.66,4.77,3.18,card,TXN99593195,57,False,2025-03-08 13:28:00
237,NP-2025-0000237,494,1,in_store,returned,2025-03-08 13:28:00,2025-03-08 14:00:00,30.01,3.02,2.0,card,TXN42706202,36,False,2025-03-08 13:28:00
238,NP-2025-0000238,362,26,click_collect,completed,2025-03-08 19:11:00,2025-03-08 19:29:00,114.58,5.93,7.64,contactless,TXN45096899,137,False,2025-03-08 19:11:00
239,NP-2025-0000239,165,28,in_store,cancelled,2025-03-08 16:34:00,2025-03-08 16:51:00,18.02,1.72,1.2,online,TXN28051318,21,False,2025-03-08 16:34:00
240,NP-2025-0000240,117,24,click_collect,completed,2025-03-09 22:45:00,2025-03-09 23:28:00,98.46,11.54,6.57,card,TXN91079800,118,False,2025-03-09 22:45:00
241,NP-2025-0000241,303,14,in_store,completed,2025-03-09 20:17:00,2025-03-09 20:29:00,85.27,0.23,5.69,contactless,TXN76724054,102,False,2025-03-09 20:17:00
242,NP-2025-0000242,489,24,in_store,completed,2025-03-09 17:30:00,2025-03-09 18:08:00,15.69,0.47,1.05,card,TXN18779551,18,False,2025-03-09 17:30:00
243,NP-2025-0000243,232,10,in_store,returned,2025-03-09 21:27:00,2025-03-09 22:12:00,177.58,6.49,11.84,card,TXN98825403,213,False,2025-03-09 21:27:00
244,NP-2025-0000244,365,25,in_store,completed,2025-03-09 10:49:00,2025-03-09 11:28:00,155.91,2.24,10.4,cash,TXN17109636,187,False,2025-03-09 10:49:00
245,NP-2025-0000245,397,25,in_store,completed,2025-03-10 22:26:00,2025-03-10 22:39:00,133.06,0.47,8.88,card,TXN90735381,159,False,2025-03-10 22:26:00
246,NP-2025-0000246,413,14,in_store,completed,2025-03-10 16:05:00,2025-03-10 16:37:00,170.55,2.83,11.38,cash,TXN62002811,204,False,2025-03-10 16:05:00
247,NP-2025-0000247,47,6,in_store,completed,2025-03-10 15:22:00,2025-03-10 15:49:00,128.62,3.1,8.58,card,TXN77066159,154,False,2025-03-10 15:22:00
248,NP-2025-0000248,32,18,in_store,completed,2025-03-11 16:28:00,2025-03-11 17:13:00,96.44,4.32,6.43,card,TXN91357341,115,False,2025-03-11 16:28:00
249,NP-2025-0000249,192,28,click_collect,completed,2025-03-11 06:20:00,2025-03-11 06:33:00,58.25,1.32,3.89,cash,TXN85613530,69,False,2025-03-11 06:20:00
250,NP-2025-0000250,192,19,in_store,completed,2025-03-11 12:22:00,2025-03-11 12:52:00,157.55,13.35,10.51,card,TXN90492828,189,False,2025-03-11 12:22:00
251,NP-2025-0000251,455,26,click_collect,completed,2025-03-12 22:09:00,2025-03-12 22:30:00,9.82,1.1,0.65,card,TXN82154087,11,False,2025-03-12 22:09:00
252,NP-2025-0000252,314,30,in_store,completed,2025-03-12 22:10:00,2025-03-12 22:41:00,91.84,10.23,6.13,cash,TXN30837653,110,False,2025-03-12 22:10:00
253,NP-2025-0000253,123,27,in_store,completed,2025-03-12 20:07:00,2025-03-12 20:21:00,63.88,6.09,4.26,card,TXN28975887,76,False,2025-03-12 20:07:00
254,NP-2025-0000254,336,11,in_store,returned,2025-03-13 21:51:00,2025-03-13 22:29:00,153.28,10.58,10.22,card,TXN99055153,183,False,2025-03-13 21:51:00
255,NP-2025-0000255,484,21,in_store,completed,2025-03-13 12:18:00,2025-03-13 12:45:00,28.28,1.48,1.89,card,TXN49320311,33,False,2025-03-13 12:18:00
256,NP-2025-0000256,157,16,in_store,completed,2025-03-13 21:06:00,2025-03-13 21:51:00,103.0,8.64,6.87,cash,TXN62185014,123,False,2025-03-13 21:06:00
257,NP-2025-0000257,278,6,in_store,cancelled,2025-03-14 12:05:00,2025-03-14 12:27:00,161.06,14.29,10.74,online,TXN86675220,193,False,2025-03-14 12:05:00
258,NP-2025-0000258,422,27,in_store,cancelled,2025-03-14 15:24:00,2025-03-14 15:53:00,66.23,5.87,4.42,cash,TXN17037740,79,False,2025-03-14 15:24:00
259,NP-2025-0000259,487,6,in_store,completed,2025-03-14 22:23:00,2025-03-14 22:45:00,164.32,1.44,10.96,card,TXN71368875,197,False,2025-03-14 22:23:00
260,NP-2025-0000260,474,10,click_collect,completed,2025-03-15 06:02:00,2025-03-15 06:19:00,40.66,3.22,2.71,online,TXN25613685,48,False,2025-03-15 06:02:00
261,NP-2025-0000261,80,5,in_store,returned,2025-03-15 11:24:00,2025-03-15 11:41:00,69.75,5.2,4.65,contactless,TXN16007154,83,False,2025-03-15 11:24:00
262,NP-2025-0000262,422,14,in_store,completed,2025-03-15 15:13:00,2025-03-15 15:32:00,76.32,7.72,5.09,card,TXN65819457,91,False,2025-03-15 15:13:00
263,NP-2025-0000263,357,25,in_store,completed,2025-03-15 14:38:00,2025-03-15 14:48:00,114.46,9.11,7.63,contactless,TXN15610213,137,False,2025-03-15 14:38:00
264,NP-2025-0000264,86,24,click_collect,completed,2025-03-15 09:10:00,2025-03-15 09:55:00,16.17,1.39,1.08,cash,TXN53940007,19,False,2025-03-15 09:10:00
265,NP-2025-0000265,422,29,in_store,completed,2025-03-16 15:18:00,2025-03-16 15:25:00,23.54,1.57,1.57,card,TXN63003418,28,False,2025-03-16 15:18:00
266,NP-2025-0000266,20,27,click_collect,completed,2025-03-16 22:02:00,2025-03-16 22:15:00,88.53,0.89,5.9,card,TXN40688223,106,False,2025-03-16 22:02:00
267,NP-2025-0000267,306,25,in_store,completed,2025-03-16 13:27:00,2025-03-16 14:11:00,81.39,9.12,5.43,card,TXN69327432,97,False,2025-03-16 13:27:00
268,NP-2025-0000268,175,28,in_store,completed,2025-03-16 12:46:00,2025-03-16 12:59:00,12.18,0.51,0.81,card,TXN30496460,14,False,2025-03-16 12:46:00
269,NP-2025-0000269,116,6,in_store,cancelled,2025-03-16 18:24:00,2025-03-16 18:38:00,170.67,6.88,11.38,cash,TXN18542875,204,False,2025-03-16 18:24:00
270,NP-2025-0000270,83,5,in_store,returned,2025-03-17 20:04:00,2025-03-17 20:26:00,110.09,0.75,7.34,card,TXN84739562,132,False,2025-03-17 20:04:00
271,NP-2025-0000271,190,2,in_store,completed,2025-03-17 22:34:00,2025-03-17 22:42:00,113.06,9.28,7.54,card,TXN53171972,135,True,2025-03-17 22:34:00
272,NP-2025-0000272,391,21,click_collect,completed,2025-03-17 07:52:00,2025-03-17 08:30:00,139.41,9.13,9.3,card,TXN40134305,167,True,2025-03-17 07:52:00
273,NP-2025-0000273,350,16,click_collect,returned,2025-03-18 18:18:00,2025-03-18 18:36:00,83.42,3.46,5.56,online,TXN41899399,100,False,2025-03-18 18:18:00
274,NP-2025-0000274,74,10,in_store,cancelled,2025-03-18 21:58:00,2025-03-18 22:11:00,84.22,9.73,5.62,card,TXN40043274,101,False,2025-03-18 21:58:00
275,NP-2025-0000275,22,15,in_store,completed,2025-03-18 11:23:00,2025-03-18 11:59:00,80.27,8.2,5.35,card,TXN29325175,96,False,2025-03-18 11:23:00
276,NP-2025-0000276,376,15,click_collect,completed,2025-03-19 17:13:00,2025-03-19 17:39:00,78.41,4.36,5.23,contactless,TXN71818207,94,False,2025-03-19 17:13:00
277,NP-2025-0000277,292,7,in_store,cancelled,2025-03-19 10:46:00,2025-03-19 11:30:00,47.67,4.49,3.18,online,TXN35630898,57,False,2025-03-19 10:46:00
278,NP-2025-0000278,56,18,in_store,cancelled,2025-03-19 19:23:00,2025-03-19 19:53:00,41.97,1.51,2.8,card,TXN73113531,50,False,2025-03-19 19:23:00
279,NP-2025-0000279,197,30,in_store,returned,2025-03-20 07:12:00,2025-03-20 07:41:00,63.76,1.38,4.25,card,TXN98536920,76,False,2025-03-20 07:12:00
280,NP-2025-0000280,394,5,in_store,cancelled,2025-03-20 18:36:00,2025-03-20 19:03:00,52.47,3.62,3.5,online,TXN85613436,62,False,2025-03-20 18:36:00
281,NP-2025-0000281,391,30,click_collect,completed,2025-03-20 19:20:00,2025-03-20 19:42:00,47.62,3.49,3.18,online,TXN27522806,57,False,2025-03-20 19:20:00
282,NP-2025-0000282,170,28,in_store,completed,2025-03-21 09:50:00,2025-03-21 10:12:00,19.55,2.19,1.3,card,TXN17080348,23,False,2025-03-21 09:50:00
283,NP-2025-0000283,464,27,in_store,completed,2025-03-21 12:19:00,2025-03-21 12:51:00,68.2,2.77,4.55,card,TXN88309134,81,False,2025-03-21 12:19:00
284,NP-2025-0000284,213,4,in_store,returned,2025-03-21 09:51:00,2025-03-21 10:32:00,162.59,7.99,10.84,card,TXN31911949,195,False,2025-03-21 09:51:00
285,NP-2025-0000285,466,15,in_store,completed,2025-03-22 14:44:00,2025-03-22 14:48:00,175.81,2.86,11.73,online,TXN29682531,210,False,2025-03-22 14:44:00
286,NP-2025-0000286,300,19,in_store,completed,2025-03-22 21:10:00,2025-03-22 21:40:00,107.37,11.52,7.16,card,TXN69181497,128,False,2025-03-22 21:10:00
287,NP-2025-0000287,154,22,in_store,completed,2025-03-22 16:05:00,2025-03-22 16:16:00,16.59,0.22,1.11,card,TXN93756036,19,False,2025-03-22 16:05:00
288,NP-2025-0000288,319,29,in_store,returned,2025-03-22 16:18:00,2025-03-22 16:46:00,66.75,7.94,4.45,contactless,TXN12141515,80,False,2025-03-22 16:18:00
289,NP-2025-0000289,164,29,in_store,completed,2025-03-22 12:32:00,2025-03-22 12:37:00,176.85,13.78,11.8,card,TXN75714214,212,False,2025-03-22 12:32:00
290,NP-2025-0000290,235,22,in_store,completed,2025-03-23 20:27:00,2025-03-23 20:50:00,11.6,0.77,0.77,online,TXN98139894,13,False,2025-03-23 20:27:00
291,NP-2025-0000291,199,2,click_collect,cancelled,2025-03-23 06:19:00,2025-03-23 07:04:00,39.54,1.28,2.64,contactless,TXN61005009,47,False,2025-03-23 06:19:00
292,NP-2025-0000292,483,12,click_collect,cancelled,2025-03-23 22:54:00,2025-03-23 23:12:00,75.96,5.04,5.07,card,TXN27762391,91,False,2025-03-23 22:54:00
293,NP-2025-0000293,468,11,click_collect,returned,2025-03-23 08:58:00,2025-03-23 09:07:00,165.75,0.46,11.06,card,TXN99418882,198,False,2025-03-23 08:58:00
294,NP-2025-0000294,411,8,in_store,completed,2025-03-23 13:04:00,2025-03-23 13:10:00,70.03,0.08,4.67,card,TXN86760300,84,True,2025-03-23 13:04:00
295,NP-2025-0000295,55,20,click_collect,completed,2025-03-24 08:09:00,2025-03-24 08:14:00,115.24,9.74,7.69,card,TXN99246477,138,False,2025-03-24 08:09:00
296,NP-2025-0000296,108,2,in_store,cancelled,2025-03-24 11:05:00,2025-03-24 11:12:00,5.17,0.24,0.34,online,TXN41282897,6,False,2025-03-24 11:05:00
